ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x030000,196608,617,56,0x0356E9,0x06D6E9,218857
0x030000,196608,618,51,0x035721,0x06D721,218913
0x030000,196608,619,52,0x035754,0x06D754,218964
0x030000,196608,620,51,0x035788,0x06D788,219016
0x030000,196608,621,49,0x0357BB,0x06D7BB,219067
0x030000,196608,622,49,0x0357EC,0x06D7EC,219116
0x030000,196608,623,43,0x03581D,0x06D81D,219165
0x030000,196608,624,41,0x035848,0x06D848,219208
0x030000,196608,625,41,0x035871,0x06D871,219249
0x030000,196608,626,41,0x03589A,0x06D89A,219290
0x030000,196608,627,41,0x0358C3,0x06D8C3,219331
0x030000,196608,628,41,0x0358EC,0x06D8EC,219372
0x030000,196608,629,41,0x035915,0x06D915,219413
0x030000,196608,630,41,0x03593E,0x06D93E,219454
0x030000,196608,631,41,0x035967,0x06D967,219495
0x030000,196608,632,42,0x035990,0x06D990,219536
0x030000,196608,633,42,0x0359BA,0x06D9BA,219578
0x030000,196608,634,42,0x0359E4,0x06D9E4,219620
0x030000,196608,635,42,0x035A0E,0x06DA0E,219662
0x030000,196608,636,42,0x035A38,0x06DA38,219704
0x030000,196608,637,42,0x035A62,0x06DA62,219746
0x030000,196608,638,42,0x035A8C,0x06DA8C,219788
0x030000,196608,639,42,0x035AB6,0x06DAB6,219830
