ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x050101,327937,110,5,0x0523B9,0x0AA3B9,336825
0x050101,327937,111,28,0x0528C4,0x0AA8C4,338116
0x050101,327937,112,10,0x051622,0x0A9622,333346
0x050101,327937,113,9,0x050420,0x0A8420,328736
0x050101,327937,114,27,0x053643,0x0AB643,341571
0x050101,327937,115,3,0x052E06,0x0AAE06,339462
0x050101,327937,116,18,0x0530CA,0x0AB0CA,340170
0x050101,327937,117,17,0x057F91,0x0AFF91,360337
0x050101,327937,118,3,0x0500FE,0x0A80FE,327934
0x050101,327937,119,33,0x052C00,0x0AAC00,338944
0x050101,327937,120,5,0x0567A1,0x0AE7A1,354209
0x050101,327937,121,159,0x050062,0x0A8062,327778
0x050101,327937,122,9,0x050007,0x0A8007,327687
0x050101,327937,123,19,0x050459,0x0A8459,328793
0x050101,327937,124,2,0x05100A,0x0A900A,331786
0x050101,327937,125,2,0x057FFF,0x0AFFFF,360447
0x050101,327937,126,2,0x053500,0x0AB500,341248
0x050101,327937,127,20,0x0534CD,0x0AB4CD,341197
0x050101,327937,128,21,0x050594,0x0A8594,329108
0x050101,327937,129,3,0x0526FB,0x0AA6FB,337659
0x050101,327937,130,28,0x0522C7,0x0AA2C7,336583
0x050101,327937,131,25,0x0526B1,0x0AA6B1,337585
0x050101,327937,132,4,0x0539C7,0x0AB9C7,342471
0x050101,327937,133,5,0x057B85,0x0AFB85,359301
0x050101,327937,134,8,0x050D9F,0x0A8D9F,331167
0x050101,327937,135,2,0x056022,0x0AE022,352290
0x050101,327937,136,130,0x057A04,0x0AFA04,358916
0x050101,327937,137,28,0x0527B3,0x0AA7B3,337843
0x050101,327937,138,1,0x0521B0,0x0AA1B0,336304
0x050101,327937,139,9,0x050890,0x0A8890,329872
0x050101,327937,140,23,0x050412,0x0A8412,328722
0x050101,327937,141,4,0x050232,0x0A8232,328242
0x050101,327937,142,2,0x053AC1,0x0ABAC1,342721
0x050101,327937,143,7,0x053122,0x0AB122,340258
0x050101,327937,144,15,0x0547A6,0x0AC7A6,346022
0x050101,327937,145,50,0x0505B9,0x0A85B9,329145
0x050101,327937,146,17,0x051FFB,0x0A9FFB,335867
0x050101,327937,147,15,0x05228D,0x0AA28D,336525
0x050101,327937,148,35,0x052096,0x0AA096,336022
0x050101,327937,149,3,0x054304,0x0AC304,344836
0x050101,327937,150,28,0x0506B6,0x0A86B6,329398
0x050101,327937,151,27,0x054AAE,0x0ACAAE,346798
0x050101,327937,152,28,0x0511B0,0x0A91B0,332208
0x050101,327937,153,137,0x057EFF,0x0AFEFF,360191
0x050101,327937,154,4,0x050000,0x0A8000,327680
0x050101,327937,155,12,0x05212C,0x0AA12C,336172
0x050101,327937,156,14,0x0568E7,0x0AE8E7,354535
0x050101,327937,157,25,0x050700,0x0A8700,329472
0x050101,327937,158,9,0x055900,0x0AD900,350464
0x050101,327937,159,4,0x050A84,0x0A8A84,330372
0x050101,327937,160,120,0x057F10,0x0AFF10,360208
0x050101,327937,161,130,0x05007F,0x0A807F,327807
0x050101,327937,162,14,0x054DB5,0x0ACDB5,347573
0x050101,327937,163,14,0x0514B4,0x0A94B4,332980
0x050101,327937,164,133,0x057B05,0x0AFB05,359173
0x050101,327937,165,15,0x0547A6,0x0AC7A6,346022
0x050101,327937,166,9,0x057708,0x0AF708,358152
0x050101,327937,167,9,0x056306,0x0AE306,353030
0x050101,327937,168,5,0x0556F0,0x0AD6F0,349936
0x050101,327937,169,7,0x0560FD,0x0AE0FD,352509
0x050101,327937,170,130,0x057A04,0x0AFA04,358916
0x050101,327937,171,28,0x0527B3,0x0AA7B3,337843
0x050101,327937,172,1,0x0521B0,0x0AA1B0,336304
