ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x01BBB4,113588,100,2,0x01DA43,0x03DA43,121411
0x01BBB4,113588,101,2,0x01DA66,0x03DA66,121446
0x01BBB4,113588,102,2,0x01DABD,0x03DABD,121533
0x01BBB4,113588,103,3,0x01DAE0,0x03DAE0,121568
0x01BBB4,113588,104,2,0x01DB2D,0x03DB2D,121645
0x01BBB4,113588,105,2,0x01DBCE,0x03DBCE,121806
0x01BBB4,113588,106,2,0x01DBFB,0x03DBFB,121851
0x01BBB4,113588,107,23,0x01DC0D,0x03DC0D,121869
0x01BBB4,113588,108,23,0x01DC23,0x03DC23,121891
0x01BBB4,113588,109,23,0x01DC39,0x03DC39,121913
0x01BBB4,113588,110,23,0x01DC4F,0x03DC4F,121935
0x01BBB4,113588,111,23,0x01DC65,0x03DC65,121957
0x01BBB4,113588,112,23,0x01DC7B,0x03DC7B,121979
0x01BBB4,113588,113,60,0x01DC91,0x03DC91,122001
0x01BBB4,113588,114,3,0x01E0BF,0x03E0BF,123071
0x01BBB4,113588,115,3,0x01E0CE,0x03E0CE,123086
0x01BBB4,113588,116,42,0x01E207,0x03E207,123399
0x01BBB4,113588,117,5,0x01E241,0x03E241,123457
0x01BBB4,113588,118,38,0x01E248,0x03E248,123464
