ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x1B0A00,1772032,31,7,0x1B14EC,0x3694EC,1774828
0x1B0A00,1772032,32,6,0x1B1510,0x369510,1774864
0x1B0A00,1772032,33,17,0x1B151E,0x36951E,1774878
0x1B0A00,1772032,34,21,0x1B154D,0x36954D,1774925
0x1B0A00,1772032,35,16,0x1B1592,0x369592,1774994
0x1B0A00,1772032,36,20,0x1B15AD,0x3695AD,1775021
0x1B0A00,1772032,37,13,0x1B15C1,0x3695C1,1775041
0x1B0A00,1772032,38,16,0x1B15CE,0x3695CE,1775054
0x1B0A00,1772032,39,15,0x1B15ED,0x3695ED,1775085
0x1B0A00,1772032,40,15,0x1B1625,0x369625,1775141
0x1B0A00,1772032,41,15,0x1B165E,0x36965E,1775198
0x1B0A00,1772032,42,6,0x1B167F,0x36967F,1775231
0x1B0A00,1772032,43,10,0x1B168C,0x36968C,1775244
0x1B0A00,1772032,44,6,0x1B169F,0x36969F,1775263
0x1B0A00,1772032,45,6,0x1B16B8,0x3696B8,1775288
0x1B0A00,1772032,46,6,0x1B16CD,0x3696CD,1775309
0x1B0A00,1772032,47,8,0x1B16DD,0x3696DD,1775325
0x1B0A00,1772032,48,7,0x1B16EB,0x3696EB,1775339
0x1B0A00,1772032,49,15,0x1B16FE,0x3696FE,1775358
0x1B0A00,1772032,50,11,0x1B1713,0x369713,1775379
0x1B0A00,1772032,51,7,0x1B172C,0x36972C,1775404
0x1B0A00,1772032,52,7,0x1B1752,0x369752,1775442
0x1B0C00,1772544,0,8,0x1B1200,0x369200,1774080
0x1B0C00,1772544,1,28,0x1B1224,0x369224,1774116
0x1B0C00,1772544,2,9,0x1B124E,0x36924E,1774158
0x1B0C00,1772544,3,7,0x1B125E,0x36925E,1774174
0x1B0C00,1772544,4,8,0x1B1265,0x369265,1774181
0x1B0C00,1772544,5,11,0x1B1276,0x369276,1774198
0x1B0C00,1772544,6,11,0x1B128B,0x36928B,1774219
0x1B0C00,1772544,7,6,0x1B129D,0x36929D,1774237
0x1B0C00,1772544,8,9,0x1B12B5,0x3692B5,1774261
0x1B0C00,1772544,9,7,0x1B12D1,0x3692D1,1774289
0x1B0C00,1772544,10,8,0x1B12E0,0x3692E0,1774304
0x1B0C00,1772544,11,6,0x1B12EF,0x3692EF,1774319
0x1B0C00,1772544,12,1,0x1B12F5,0x3692F5,1774325
0x1B0C00,1772544,13,7,0x1B12FC,0x3692FC,1774332
0x1B0C00,1772544,14,7,0x1B1309,0x369309,1774345
0x1B0C00,1772544,15,10,0x1B131D,0x36931D,1774365
0x1B0C00,1772544,16,14,0x1B132E,0x36932E,1774382
0x1B0C00,1772544,17,8,0x1B134B,0x36934B,1774411
0x1B0C00,1772544,18,21,0x1B137B,0x36937B,1774459
0x1B0C00,1772544,19,27,0x1B13B4,0x3693B4,1774516
0x1B0C00,1772544,20,8,0x1B13D5,0x3693D5,1774549
0x1B0C00,1772544,21,7,0x1B13F6,0x3693F6,1774582
0x1B0C00,1772544,22,1,0x1B13FD,0x3693FD,1774589
0x1B0C00,1772544,23,8,0x1B13FE,0x3693FE,1774590
0x1B0C00,1772544,24,16,0x1B1419,0x369419,1774617
0x1B0C00,1772544,25,19,0x1B1445,0x369445,1774661
0x1B0C00,1772544,26,10,0x1B1468,0x369468,1774696
0x1B0C00,1772544,27,12,0x1B148B,0x36948B,1774731
0x1B0C00,1772544,28,8,0x1B149F,0x36949F,1774751
0x1B0C00,1772544,29,12,0x1B14B8,0x3694B8,1774776
0x1B0C00,1772544,30,6,0x1B14D3,0x3694D3,1774803
0x1B0C00,1772544,31,17,0x1B14F3,0x3694F3,1774835
0x1B0C00,1772544,32,6,0x1B1510,0x369510,1774864
0x1B0C00,1772544,33,12,0x1B152F,0x36952F,1774895
0x1B0C00,1772544,34,25,0x1B1562,0x369562,1774946
0x1B0C00,1772544,35,16,0x1B1592,0x369592,1774994
0x1B0C00,1772544,36,20,0x1B15AD,0x3695AD,1775021
0x1B0C00,1772544,37,13,0x1B15C1,0x3695C1,1775041
0x1B0C00,1772544,38,16,0x1B15CE,0x3695CE,1775054
0x1B0C00,1772544,39,17,0x1B15FC,0x3695FC,1775100
0x1B0C00,1772544,40,14,0x1B1634,0x369634,1775156
0x1B0C00,1772544,41,9,0x1B166D,0x36966D,1775213
0x1B0C00,1772544,42,7,0x1B1685,0x369685,1775237
0x1B0C00,1772544,43,10,0x1B168C,0x36968C,1775244
0x1B0C00,1772544,44,11,0x1B16A5,0x3696A5,1775269
0x1B0C00,1772544,45,9,0x1B16BE,0x3696BE,1775294
0x1B0C00,1772544,46,10,0x1B16D3,0x3696D3,1775315
0x1B0C00,1772544,47,8,0x1B16DD,0x3696DD,1775325
0x1B0C00,1772544,48,7,0x1B16EB,0x3696EB,1775339
0x1B0C00,1772544,49,15,0x1B16FE,0x3696FE,1775358
0x1B0C00,1772544,50,6,0x1B171E,0x36971E,1775390
0x1B0C00,1772544,51,13,0x1B1733,0x369733,1775411
0x1B0C00,1772544,52,7,0x1B1752,0x369752,1775442
0x1B0E00,1773056,0,8,0x1B1200,0x369200,1774080
0x1B0E00,1773056,1,28,0x1B1224,0x369224,1774116
0x1B0E00,1773056,2,9,0x1B124E,0x36924E,1774158
0x1B0E00,1773056,3,7,0x1B125E,0x36925E,1774174
0x1B0E00,1773056,4,8,0x1B1265,0x369265,1774181
0x1B0E00,1773056,5,11,0x1B1276,0x369276,1774198
0x1B0E00,1773056,6,11,0x1B128B,0x36928B,1774219
0x1B0E00,1773056,7,6,0x1B129D,0x36929D,1774237
0x1B0E00,1773056,8,9,0x1B12B5,0x3692B5,1774261
0x1B0E00,1773056,9,7,0x1B12D1,0x3692D1,1774289
0x1B0E00,1773056,10,8,0x1B12E0,0x3692E0,1774304
0x1B0E00,1773056,11,6,0x1B12EF,0x3692EF,1774319
0x1B0E00,1773056,12,1,0x1B12F5,0x3692F5,1774325
0x1B0E00,1773056,13,7,0x1B12FC,0x3692FC,1774332
0x1B0E00,1773056,14,7,0x1B1309,0x369309,1774345
0x1B0E00,1773056,15,10,0x1B131D,0x36931D,1774365
0x1B0E00,1773056,16,14,0x1B132E,0x36932E,1774382
0x1B0E00,1773056,17,8,0x1B134B,0x36934B,1774411
0x1B0E00,1773056,18,21,0x1B137B,0x36937B,1774459
0x1B0E00,1773056,19,27,0x1B13B4,0x3693B4,1774516
0x1B0E00,1773056,20,8,0x1B13D5,0x3693D5,1774549
0x1B0E00,1773056,21,7,0x1B13F6,0x3693F6,1774582
0x1B0E00,1773056,22,1,0x1B13FD,0x3693FD,1774589
0x1B0E00,1773056,23,8,0x1B13FE,0x3693FE,1774590
0x1B0E00,1773056,24,16,0x1B1419,0x369419,1774617
0x1B0E00,1773056,25,19,0x1B1445,0x369445,1774661
0x1B0E00,1773056,26,10,0x1B1468,0x369468,1774696
0x1B0E00,1773056,27,12,0x1B148B,0x36948B,1774731
0x1B0E00,1773056,28,8,0x1B149F,0x36949F,1774751
0x1B0E00,1773056,29,8,0x1B14C4,0x3694C4,1774788
0x1B0E00,1773056,30,6,0x1B14D3,0x3694D3,1774803
0x1B0E00,1773056,31,12,0x1B1504,0x369504,1774852
